ENSG00000000003	uc004ega.1
ENSG00000137843	uc001zlb.3
ENSG00000137843	uc010bbl.3
ENSG00000137843	uc010bbm.3
ENSG00000137843	uc010bbn.3
ENSG00000137845	uc002afd.1
ENSG00000137845	uc010ugz.1
ENSG00000137857	uc001zus.1
ENSG00000137857	uc001zut.1
ENSG00000137860	uc001zva.2
ENSG00000137868	uc002axi.3
ENSG00000137868	uc002axj.3
ENSG00000137868	uc002axk.3
ENSG00000137868	uc002axm.3
ENSG00000137868	uc002axn.3
ENSG00000137868	uc010bji.3
ENSG00000137868	uc010bjk.3
ENSG00000137868	uc010uli.2
ENSG00000137868	uc021sqg.1
ENSG00000137869	uc001zyz.4
ENSG00000137869	uc001zza.4
ENSG00000137869	uc001zzb.2
ENSG00000137869	uc001zzc.1
ENSG00000137869	uc001zzd.3
ENSG00000137869	uc010bey.1
ENSG00000137871	uc002adu.3
ENSG00000137871	uc002adv.3
ENSG00000137871	uc002adw.1
ENSG00000137871	uc002ady.3
ENSG00000137871	uc010bfq.3
ENSG00000137872	uc001zvw.3
ENSG00000137872	uc001zvx.1
ENSG00000137872	uc001zvy.3
ENSG00000137872	uc001zvz.3
ENSG00000137872	uc001zwa.3
ENSG00000137872	uc001zwb.3
ENSG00000137872	uc001zwc.3
ENSG00000137872	uc010bek.3
ENSG00000137875	uc002abq.3
ENSG00000137876	uc002acn.3
ENSG00000137877	uc001zos.3
ENSG00000137878	uc002aei.3
ENSG00000137878	uc002aej.3
ENSG00000137878	uc002aem.3
ENSG00000137878	uc002aeo.3
ENSG00000137880	uc001zmr.1
ENSG00000137880	uc010ucr.1
ENSG00000137936	uc001dpx.4
ENSG00000137936	uc001dpy.3
ENSG00000137936	uc001dpz.3
ENSG00000137936	uc001dqa.3
ENSG00000137936	uc001dqb.3
ENSG00000137941	uc001djb.3
ENSG00000137941	uc001djc.3
ENSG00000137941	uc001dje.3
ENSG00000137941	uc001djg.3
ENSG00000137942	uc001dpw.3
ENSG00000137942	uc010otk.2
ENSG00000137944	uc001dmp.2
ENSG00000137944	uc001dmq.2
ENSG00000137947	uc001dmo.4
ENSG00000137948	uc001dok.4
ENSG00000137948	uc001dol.4
ENSG00000137948	uc001dom.4
ENSG00000137948	uc009wdf.3
ENSG00000137948	uc010otb.2
ENSG00000137955	uc001dgy.1
ENSG00000137955	uc009wbt.1
ENSG00000137959	uc010oro.2
ENSG00000137959	uc010orp.2
ENSG00000137960	uc001dik.3
ENSG00000137962	uc001dqj.4
ENSG00000137962	uc001dql.3
ENSG00000137965	uc001dip.4
ENSG00000137965	uc010orr.1
ENSG00000137965	uc010ors.1
ENSG00000137968	uc001dgt.2
ENSG00000137968	uc001dgu.3
ENSG00000137968	uc010orb.2
ENSG00000137975	uc001dlr.4
ENSG00000137976	uc001djt.1
ENSG00000137976	uc001dju.1
ENSG00000137992	uc001dta.3
ENSG00000137992	uc021oqo.1
ENSG00000137996	uc001dtc.3
ENSG00000137996	uc001dtd.3
ENSG00000138002	uc002rku.3
ENSG00000138002	uc010ezc.3
ENSG00000138002	uc010yls.2
ENSG00000138018	uc021veu.1
ENSG00000138028	uc002riq.3
ENSG00000138028	uc010eyr.2
ENSG00000138028	uc010ylf.2
ENSG00000138028	uc021vez.1
ENSG00000138028	uc021vfa.1
ENSG00000138029	uc002rgz.3
ENSG00000138029	uc010ykv.2
ENSG00000138029	uc010ykw.2
ENSG00000138030	uc002ril.2
ENSG00000138030	uc002rim.2
ENSG00000138031	uc002rfr.4
ENSG00000138031	uc002rfs.4
ENSG00000138032	uc002rts.3
ENSG00000138032	uc002rtt.3
ENSG00000138032	uc002rtu.3
ENSG00000138032	uc002rtv.3
ENSG00000138032	uc002rtw.3
ENSG00000138032	uc002rtx.3
ENSG00000138035	uc002rzf.2
ENSG00000138036	uc002rth.3
ENSG00000138036	uc002rti.3
ENSG00000138036	uc002rtk.3
ENSG00000138036	uc010ynz.2
ENSG00000138039	uc002rwu.4
ENSG00000138041	uc002rzb.3
ENSG00000138041	uc002rzc.3
ENSG00000138041	uc002rzd.3
ENSG00000138050	uc002rru.2
ENSG00000138050	uc002rrv.2
ENSG00000138050	uc010ynu.1
ENSG00000138061	uc002rqo.2
ENSG00000138068	uc002rpu.3
ENSG00000138069	uc002sdm.3
ENSG00000138069	uc002sdn.3
ENSG00000138069	uc002sdo.3
ENSG00000138069	uc010yqe.2
ENSG00000138071	uc002sdp.3
ENSG00000138071	uc002sdq.3
ENSG00000138071	uc010yqf.1
ENSG00000138073	uc002rix.1
ENSG00000138074	uc002rjd.3
ENSG00000138074	uc002rje.1
ENSG00000138074	uc010eyv.1
ENSG00000138075	uc002rtn.3
ENSG00000138075	uc002rto.3
ENSG00000138075	uc002rtp.3
ENSG00000138078	uc002ruf.3
ENSG00000138078	uc002rug.3
ENSG00000138078	uc002ruh.3
ENSG00000138078	uc002rui.4
ENSG00000138078	uc002ruj.2
ENSG00000138078	uc002ruk.2
ENSG00000138078	uc010fax.3
ENSG00000138079	uc002rty.3
ENSG00000138079	uc002rtz.2
ENSG00000138079	uc002rua.3
ENSG00000138079	uc002rub.2
ENSG00000138079	uc002ruc.4
ENSG00000138079	uc002rud.4
ENSG00000138079	uc002rue.4
ENSG00000138080	uc002rii.4
ENSG00000138080	uc002rik.4
ENSG00000138081	uc002rwe.3
ENSG00000138081	uc010fbk.3
ENSG00000138081	uc010fbl.3
ENSG00000138081	uc021vhe.1
ENSG00000138083	uc002run.2
ENSG00000138085	uc002rjf.3
ENSG00000138085	uc002rjg.3
ENSG00000138092	uc002rfp.2
ENSG00000138092	uc002rfq.2
ENSG00000138095	uc002rtr.2
ENSG00000138095	uc010faw.1
ENSG00000138100	uc002rjn.3
ENSG00000138100	uc002rjo.3
ENSG00000138101	uc002rgh.3
ENSG00000138101	uc002rgi.3
ENSG00000138101	uc002rgj.3
ENSG00000138101	uc002rgk.3
ENSG00000138101	uc002rgl.3
ENSG00000138101	uc002rgq.3
ENSG00000138101	uc010yko.2
ENSG00000138101	uc010ykp.2
ENSG00000138107	uc001kvv.3
ENSG00000138107	uc010qqn.2
ENSG00000138107	uc010qqo.2
ENSG00000138109	uc001kka.4
ENSG00000138111	uc001kvs.3
ENSG00000138111	uc001kvt.3
ENSG00000138111	uc010qql.2
ENSG00000138115	uc001kkb.3
ENSG00000138115	uc001kkc.3
ENSG00000138115	uc010qoc.2
ENSG00000138115	uc010qod.1
ENSG00000138119	uc001kin.3
ENSG00000138119	uc001kio.3
ENSG00000138119	uc001kip.4
ENSG00000138131	uc001kpa.1
ENSG00000138134	uc001kfk.3
ENSG00000138134	uc001kfl.3
ENSG00000138134	uc001kfn.3
ENSG00000138134	uc010qmx.1
ENSG00000138135	uc001kfz.3
ENSG00000138136	uc001ksx.3
ENSG00000138138	uc001key.1
ENSG00000138138	uc001kez.1
ENSG00000138138	uc010qmr.1
ENSG00000138152	uc001lgc.1
ENSG00000138160	uc001kic.3
ENSG00000138161	uc001lgr.3
ENSG00000138161	uc001lgs.3
ENSG00000138161	uc009yad.3
ENSG00000138161	uc009yae.3
ENSG00000138161	uc009yaf.3
ENSG00000138161	uc010qtz.2
ENSG00000138162	uc001lfv.3
ENSG00000138162	uc001lfw.3
ENSG00000138162	uc001lfx.3
ENSG00000138162	uc001lfy.3
ENSG00000138162	uc001lfz.3
ENSG00000138162	uc001lga.3
ENSG00000138162	uc001lgb.3
ENSG00000138162	uc009xzx.3
ENSG00000138162	uc009xzy.3
ENSG00000138162	uc010qtv.2
ENSG00000138162	uc010qtw.1
ENSG00000138166	uc001kzd.3
ENSG00000138172	uc001kxa.3
ENSG00000138172	uc001kxb.3
ENSG00000138172	uc001kxd.1
ENSG00000138175	uc001kwa.3
ENSG00000138180	uc001kiq.4
ENSG00000138182	uc001kgr.1
ENSG00000138182	uc001kgs.1
ENSG00000138185	uc001kle.1
ENSG00000138185	uc001klh.4
ENSG00000138185	uc001kli.4
ENSG00000138185	uc009xva.3
ENSG00000138185	uc010qoj.2
ENSG00000138185	uc010qok.2
ENSG00000138185	uc010qon.2
ENSG00000138190	uc001kie.3
ENSG00000138190	uc001kif.4
ENSG00000138190	uc001kig.3
ENSG00000138190	uc009xuc.3
ENSG00000138190	uc010qnr.2
ENSG00000138193	uc001kjk.3
ENSG00000138193	uc001kjm.3
ENSG00000138207	uc001kit.3
ENSG00000138231	uc003eru.3
ENSG00000138231	uc003erv.3
ENSG00000138246	uc003eor.3
ENSG00000138271	uc003eyt.2
ENSG00000138279	uc001jtz.2
ENSG00000138279	uc001jua.2
ENSG00000138279	uc010qki.1
ENSG00000138286	uc001jtq.3
ENSG00000138286	uc009xqz.3
ENSG00000138286	uc009xra.3
ENSG00000138293	uc001jis.4
ENSG00000138293	uc001jit.3
ENSG00000138293	uc009xon.3
ENSG00000138293	uc009xoo.3
ENSG00000138293	uc010qhd.2
ENSG00000138293	uc010qhe.2
ENSG00000138293	uc010qhf.2
ENSG00000138294	uc001jiq.3
ENSG00000138294	uc001jir.3
ENSG00000138297	uc001jiu.3
ENSG00000138297	uc010qhg.2
ENSG00000138303	uc001jsr.2
ENSG00000138303	uc001jss.2
ENSG00000138303	uc001jst.2
ENSG00000138303	uc001jsu.2
ENSG00000138303	uc010qju.2
ENSG00000138308	uc001jtf.1
ENSG00000138311	uc001jlz.4
ENSG00000138311	uc001jma.4
ENSG00000138311	uc001jmb.4
ENSG00000138311	uc001jmc.2
ENSG00000138311	uc001jmd.1
ENSG00000138315	uc001jte.1
ENSG00000138316	uc001jrg.3
ENSG00000138316	uc001jrh.3
ENSG00000138326	uc001jzp.3
ENSG00000138326	uc001jzq.3
ENSG00000138326	uc001jzs.3
ENSG00000138336	uc001jok.4
ENSG00000138346	uc001jog.2
ENSG00000138346	uc021prt.1
ENSG00000138346	uc021pru.1
ENSG00000138346	uc021prv.1
ENSG00000138347	uc001jnn.4
ENSG00000138347	uc001jno.4
ENSG00000138347	uc001jnp.1
ENSG00000138356	uc002uvx.3
ENSG00000138363	uc002vex.4
ENSG00000138363	uc002vey.4
ENSG00000138363	uc010zjo.2
ENSG00000138375	uc002vgc.4
ENSG00000138375	uc002vgd.4
ENSG00000138375	uc010fvg.3
ENSG00000138376	uc002veu.2
ENSG00000138376	uc010zjm.1
ENSG00000138376	uc021vwg.1
ENSG00000138378	uc002usm.2
ENSG00000138378	uc002usn.2
ENSG00000138378	uc002usp.4
ENSG00000138378	uc010zgl.2
ENSG00000138379	uc002urp.3
ENSG00000138380	uc002uzm.3
ENSG00000138380	uc002uzn.3
ENSG00000138380	uc002uzo.2
ENSG00000138380	uc002uzp.2
ENSG00000138380	uc010zhy.1
ENSG00000138380	uc010zhz.1
ENSG00000138380	uc010zia.1
ENSG00000138380	uc010zib.1
ENSG00000138380	uc010zic.1
ENSG00000138381	uc002uqt.3
ENSG00000138382	uc002ufn.3
ENSG00000138382	uc002ufo.3
ENSG00000138382	uc002ufp.3
ENSG00000138385	uc002ufk.3
ENSG00000138385	uc002ufm.3
ENSG00000138386	uc002usb.3
ENSG00000138386	uc010fsc.3
ENSG00000138386	uc010fsd.3
ENSG00000138386	uc010zgh.2
ENSG00000138395	uc002uys.2
ENSG00000138395	uc002uyt.2
ENSG00000138395	uc002uyu.1
ENSG00000138395	uc010ftn.1
ENSG00000138398	uc002uez.3
ENSG00000138398	uc002ufa.3
ENSG00000138398	uc002ufb.3
ENSG00000138398	uc002ufc.1
ENSG00000138398	uc010fpx.3
ENSG00000138398	uc010fpy.3
ENSG00000138399	uc002uev.4
ENSG00000138399	uc002uex.4
ENSG00000138399	uc002uey.2
ENSG00000138400	uc002vbs.3
ENSG00000138400	uc010fui.3
ENSG00000138411	uc002utl.1
ENSG00000138411	uc002utm.1
ENSG00000138413	uc002vcs.3
ENSG00000138413	uc002vct.3
ENSG00000138413	uc002vcu.3
ENSG00000138430	uc002uih.3
ENSG00000138430	uc002uii.3
ENSG00000138430	uc010fqr.3
ENSG00000138433	uc002uim.3
ENSG00000138434	uc002uoh.3
ENSG00000138434	uc002uoi.3
ENSG00000138434	uc002uoj.3
ENSG00000138434	uc002uok.3
ENSG00000138434	uc002uol.3
ENSG00000138434	uc010zfo.2
ENSG00000138435	uc002ujd.2
ENSG00000138435	uc002uje.2
ENSG00000138435	uc002ujf.4
ENSG00000138439	uc010zhx.2
ENSG00000138442	uc002uzl.3
ENSG00000138443	uc002uzz.3
ENSG00000138443	uc002vaa.3
ENSG00000138443	uc002vab.3
ENSG00000138443	uc002vac.3
ENSG00000138443	uc010zii.2
ENSG00000138443	uc010zij.2
ENSG00000138448	uc002upq.3
ENSG00000138448	uc010frs.3
ENSG00000138448	uc010zfv.2
ENSG00000138449	uc002uqp.4
ENSG00000138449	uc002uqq.2
ENSG00000138459	uc003dze.3
ENSG00000138463	uc003efw.4
ENSG00000138468	uc003dus.3
ENSG00000138468	uc003dut.3
ENSG00000138468	uc003duu.3
ENSG00000138468	uc003duv.3
ENSG00000138468	uc003duw.3
ENSG00000138468	uc003dux.3
ENSG00000138472	uc003dxj.2
ENSG00000138472	uc003dxk.2
ENSG00000138483	uc003dwi.1
ENSG00000138495	uc003ecz.1
ENSG00000138496	uc003efg.3
ENSG00000138496	uc003efh.3
ENSG00000138496	uc003efi.3
ENSG00000138496	uc003efj.2
ENSG00000138496	uc011bjs.2
ENSG00000138587	uc002adr.2
ENSG00000138592	uc001zyl.4
ENSG00000138592	uc001zym.4
ENSG00000138592	uc001zyn.4
ENSG00000138592	uc010ufh.2
ENSG00000138593	uc001zxd.2
ENSG00000138593	uc001zxe.2
ENSG00000138593	uc010bep.2
ENSG00000138593	uc010beq.2
ENSG00000138594	uc002abn.3
ENSG00000138600	uc001zyv.3
ENSG00000138604	uc002arw.2
ENSG00000138604	uc002ary.1
ENSG00000138606	uc001zuy.3
ENSG00000138606	uc010uen.2
ENSG00000138606	uc010ueo.2
ENSG00000138606	uc010uet.1
ENSG00000138606	uc010ueu.2
ENSG00000138613	uc002ama.3
ENSG00000138613	uc002amb.3
ENSG00000138613	uc010bgq.3
ENSG00000138614	uc002apd.3
ENSG00000138614	uc002ape.4
ENSG00000138614	uc010uix.2
ENSG00000138614	uc010uiy.2
ENSG00000138614	uc010uiz.2
ENSG00000138614	uc010ujb.2
ENSG00000138614	uc010ujc.2
ENSG00000138615	uc002aon.2
ENSG00000138617	uc002aop.3
ENSG00000138617	uc002aoq.3
ENSG00000138621	uc002azo.3
ENSG00000138622	uc002avp.3
ENSG00000138623	uc002axv.3
ENSG00000138623	uc010ulk.2
ENSG00000138623	uc010ull.2
ENSG00000138629	uc002axw.1
ENSG00000138629	uc002axx.1
ENSG00000138629	uc002axy.1
ENSG00000138629	uc002axz.1
ENSG00000138639	uc003hpj.3
ENSG00000138639	uc003hpk.3
ENSG00000138639	uc003hpl.3
ENSG00000138639	uc003hpm.3
ENSG00000138639	uc010ikf.3
ENSG00000138640	uc003hsb.1
ENSG00000138640	uc003hsc.1
ENSG00000138640	uc003hsd.1
ENSG00000138640	uc003hse.1
ENSG00000138640	uc003hsf.1
ENSG00000138640	uc011cdq.1
ENSG00000138641	uc003hrv.3
ENSG00000138641	uc003hrw.1
ENSG00000138641	uc011cdo.1
ENSG00000138642	uc003hrp.1
ENSG00000138642	uc011cdi.2
ENSG00000138642	uc011cdj.2
ENSG00000138646	uc003hrt.3
ENSG00000138646	uc011cdm.2
ENSG00000138650	uc003iha.3
ENSG00000138653	uc003ibu.3
ENSG00000138658	uc003iau.3
ENSG00000138658	uc003iaw.3
ENSG00000138660	uc003iaj.4
ENSG00000138660	uc003iak.4
ENSG00000138663	uc003hoa.3
ENSG00000138663	uc010ijx.3
ENSG00000138668	uc003hmm.1
ENSG00000138668	uc003hmn.1
ENSG00000138668	uc003hmo.1
ENSG00000138668	uc003hmp.1
ENSG00000138668	uc011cci.1
ENSG00000138669	uc003hmh.2
ENSG00000138669	uc011ccf.1
ENSG00000138669	uc011cch.1
ENSG00000138670	uc003hmi.1
ENSG00000138670	uc003hmj.1
ENSG00000138670	uc003hmk.3
ENSG00000138670	uc010ijq.1
ENSG00000138674	uc003hnd.3
ENSG00000138674	uc003hne.3
ENSG00000138674	uc003hnf.3
ENSG00000138674	uc003hng.3
ENSG00000138674	uc003hnh.3
ENSG00000138674	uc003hni.3
ENSG00000138674	uc003hnk.3
ENSG00000138674	uc003hnl.3
ENSG00000138674	uc003hnm.3
ENSG00000138674	uc003hnn.2
ENSG00000138674	uc011ccl.2
ENSG00000138674	uc011ccm.2
ENSG00000138674	uc011ccn.2
ENSG00000138675	uc003hmd.3
ENSG00000138675	uc003hme.3
ENSG00000138678	uc003how.3
ENSG00000138678	uc003hox.3
ENSG00000138684	uc003ies.2
ENSG00000138685	uc003iev.1
ENSG00000138686	uc003ied.3
ENSG00000138686	uc003iee.2
ENSG00000138688	uc003ieh.3
ENSG00000138688	uc003iei.1
ENSG00000138688	uc003iek.2
ENSG00000138688	uc003iel.1
ENSG00000138688	uc003iem.3
ENSG00000138688	uc003ien.3
ENSG00000138688	uc010ins.1
ENSG00000138696	uc003htm.4
ENSG00000138696	uc003htn.4
ENSG00000138696	uc010ilb.3
ENSG00000138698	uc003htv.4
ENSG00000138698	uc003htw.4
ENSG00000138698	uc003htx.4
ENSG00000138698	uc003hty.4
ENSG00000138698	uc003htz.4
ENSG00000138698	uc003hua.4
ENSG00000138709	uc003ifx.3
ENSG00000138709	uc003ify.3
ENSG00000138709	uc003ifz.1
ENSG00000138709	uc003iga.3
ENSG00000138709	uc003igd.3
ENSG00000138709	uc003ige.3
ENSG00000138709	uc010ioa.2
ENSG00000138722	uc003hst.3
ENSG00000138722	uc010iku.3
ENSG00000138722	uc011cds.2
ENSG00000138735	uc003idf.3
ENSG00000138735	uc003idg.3
ENSG00000138735	uc003idh.3
ENSG00000138738	uc003idn.3
ENSG00000138738	uc003ido.3
ENSG00000138738	uc003idp.1
ENSG00000138738	uc010ine.3
ENSG00000138741	uc003ief.2
ENSG00000138741	uc003ieg.2
ENSG00000138741	uc010inr.2
ENSG00000138744	uc003hja.3
ENSG00000138744	uc003hjb.3
ENSG00000138744	uc003hjc.4
ENSG00000138744	uc010iiz.1
ENSG00000138744	uc011cbq.2
ENSG00000138750	uc003hjs.3
ENSG00000138750	uc003hjt.3
ENSG00000138750	uc011cbs.2
ENSG00000138750	uc011cbt.2
ENSG00000138755	uc003hjh.1
ENSG00000138756	uc003hlj.3
ENSG00000138756	uc003hlk.3
ENSG00000138757	uc003hir.3
ENSG00000138757	uc003his.3
ENSG00000138757	uc003hit.3
ENSG00000138758	uc003hkj.3
ENSG00000138758	uc010ijh.1
ENSG00000138758	uc011cca.2
ENSG00000138759	uc003hkw.3
ENSG00000138759	uc003hky.1
ENSG00000138759	uc003hkz.3
ENSG00000138759	uc003hlb.2
ENSG00000138759	uc010ijj.2
ENSG00000138760	uc003hju.2
ENSG00000138760	uc011cbu.2
ENSG00000138764	uc003hkn.4
ENSG00000138764	uc003hkp.4
ENSG00000138764	uc003hkq.4
ENSG00000138764	uc011ccc.1
ENSG00000138767	uc003hks.3
ENSG00000138767	uc011ccd.2
ENSG00000138767	uc011cce.1
ENSG00000138768	uc003hiu.3
ENSG00000138768	uc003hiv.3
ENSG00000138768	uc003hiw.3
ENSG00000138769	uc003hiq.3
ENSG00000138769	uc011cbp.2
ENSG00000138771	uc011cbx.2
ENSG00000138771	uc011cbz.1
ENSG00000138772	uc003hld.3
ENSG00000138777	uc003hxl.3
ENSG00000138777	uc003hxn.3
ENSG00000138777	uc003hxo.3
ENSG00000138777	uc003hxp.3
ENSG00000138777	uc003hxs.3
ENSG00000138777	uc011cfa.1
ENSG00000138778	uc003hxb.1
ENSG00000138778	uc003hxc.1
ENSG00000138780	uc003hxy.4
ENSG00000138780	uc003hxz.4
ENSG00000138780	uc010ils.2
ENSG00000138785	uc003hxw.3
ENSG00000138785	uc010ilr.3
ENSG00000138792	uc003iab.4
ENSG00000138794	uc003hzn.1
ENSG00000138794	uc003hzo.1
ENSG00000138795	uc003hyt.2
ENSG00000138795	uc003hyu.2
ENSG00000138795	uc003hyv.2
ENSG00000138795	uc010imb.2
ENSG00000138795	uc011cfk.2
ENSG00000138796	uc003hyq.3
ENSG00000138796	uc003hyr.3
ENSG00000138796	uc010ilx.3
ENSG00000138798	uc003hzy.4
ENSG00000138798	uc011cfu.2
ENSG00000138798	uc011cfv.2
ENSG00000138801	uc003hyk.3
ENSG00000138801	uc011cfh.1
ENSG00000138802	uc003hzk.3
ENSG00000138802	uc003hzl.3
ENSG00000138802	uc011cfp.2
ENSG00000138813	uc003huw.3
ENSG00000138814	uc003hvs.2
ENSG00000138814	uc003hvu.2
ENSG00000138814	uc010ilj.2
ENSG00000138814	uc010ilk.2
ENSG00000138814	uc011cen.1
ENSG00000138821	uc003hwb.1
ENSG00000138821	uc003hwc.2
ENSG00000138821	uc011ceo.1
ENSG00000138823	uc003hvb.3
ENSG00000138823	uc003hvc.4
ENSG00000138823	uc011cej.2
ENSG00000138829	uc003kuu.3
ENSG00000138829	uc003kuv.2
ENSG00000138829	uc003kuw.4
ENSG00000138834	uc002cmj.1
ENSG00000138834	uc002cmk.3
ENSG00000138834	uc010uvl.2
ENSG00000138834	uc021tah.1
ENSG00000138835	uc004bhq.3
ENSG00000138835	uc004bhr.3
ENSG00000138835	uc004bht.3
ENSG00000138835	uc004bhu.3
ENSG00000138835	uc004bhv.3
ENSG00000138835	uc004bhw.3
ENSG00000138835	uc004bhx.3
ENSG00000138835	uc004bhz.3
ENSG00000138835	uc004bia.3
ENSG00000138835	uc010muy.3
ENSG00000138867	uc003aah.2
ENSG00000138867	uc003aai.4
ENSG00000138867	uc003aaj.4
ENSG00000138867	uc003aak.4
ENSG00000138942	uc003akb.3
ENSG00000138942	uc003ake.3
ENSG00000138942	uc010gwh.3
ENSG00000138942	uc011alm.2
ENSG00000138944	uc003bet.2
ENSG00000138964	uc003bep.3
ENSG00000138964	uc010gzo.3
ENSG00000138964	uc010gzq.1
ENSG00000138964	uc011aqe.2
ENSG00000138964	uc011aqf.2
ENSG00000138964	uc021wrb.1
ENSG00000138964	uc021wrc.1
ENSG00000139044	uc001qii.1
ENSG00000139044	uc001qij.1
ENSG00000139053	uc001rcr.3
ENSG00000139055	uc001rco.3
ENSG00000139083	uc001qzz.3
ENSG00000139112	uc001qxs.3
ENSG00000139112	uc010shb.1
ENSG00000139116	uc001rlv.3
ENSG00000139116	uc001rlw.3
ENSG00000139116	uc001rlx.3
ENSG00000139116	uc001rly.3
ENSG00000139116	uc001rlz.3
ENSG00000139116	uc010skl.2
ENSG00000139117	uc001rlr.1
ENSG00000139117	uc001rls.1
ENSG00000139131	uc001rli.3
ENSG00000139132	uc001rkx.4
ENSG00000139132	uc001rky.3
ENSG00000139132	uc001rkz.3
ENSG00000139132	uc001rlb.1
ENSG00000139132	uc001rlc.3
ENSG00000139132	uc010ske.2
ENSG00000139133	uc001rlm.3
ENSG00000139144	uc001rdt.3
ENSG00000139144	uc010sia.2
ENSG00000139144	uc010sib.2
ENSG00000139146	uc001rkd.3
ENSG00000139146	uc001rke.3
ENSG00000139146	uc010sjz.2
ENSG00000139151	uc001rdu.1
ENSG00000139151	uc001rdv.4
ENSG00000139151	uc021qvx.1
ENSG00000139154	uc001ree.2
ENSG00000139154	uc001ref.2
ENSG00000139154	uc001reg.1
ENSG00000139155	uc001rei.3
ENSG00000139155	uc010sii.2
ENSG00000139155	uc010sij.2
ENSG00000139155	uc010sik.2
ENSG00000139160	uc001rkl.3
ENSG00000139160	uc001rkm.3
ENSG00000139160	uc009zjr.3
ENSG00000139163	uc001rfs.3
ENSG00000139163	uc001rft.3
ENSG00000139163	uc009ziz.3
ENSG00000139168	uc001rmz.3
ENSG00000139173	uc001rod.3
ENSG00000139173	uc001roe.3
ENSG00000139173	uc009zkc.3
ENSG00000139174	uc001rnl.3
ENSG00000139174	uc001rnm.3
ENSG00000139174	uc009zka.2
ENSG00000139174	uc010skv.2
ENSG00000139174	uc010skw.2
ENSG00000139178	uc001qsn.3
ENSG00000139178	uc001qso.2
ENSG00000139178	uc009zft.3
ENSG00000139180	uc001qnc.3
ENSG00000139182	uc001qsr.3
ENSG00000139182	uc001qss.3
ENSG00000139187	uc001qvg.3
ENSG00000139187	uc001qvh.3
ENSG00000139190	uc001qoj.3
ENSG00000139190	uc001qok.3
ENSG00000139190	uc001qol.3
ENSG00000139192	uc001qog.4
ENSG00000139192	uc001qoi.1
ENSG00000139193	uc001qod.3
ENSG00000139194	uc001qsq.3
ENSG00000139197	uc001qsu.3
ENSG00000139197	uc001qsv.3
ENSG00000139197	uc001qsw.3
ENSG00000139197	uc009zfu.2
ENSG00000139197	uc010sgc.2
ENSG00000139197	uc010sgd.2
ENSG00000139200	uc001qqf.2
ENSG00000139200	uc001qqg.2
ENSG00000139200	uc021quc.1
ENSG00000139209	uc001rpi.2
ENSG00000139209	uc001rpj.2
ENSG00000139209	uc009zkl.2
ENSG00000139211	uc001rpk.3
ENSG00000139211	uc001rpl.3
ENSG00000139211	uc001rpm.3
ENSG00000139218	uc001row.3
ENSG00000139218	uc001rox.3
ENSG00000139218	uc001roy.1
ENSG00000139218	uc001roz.3
ENSG00000139219	uc001rqu.3
ENSG00000139219	uc001rqv.3
ENSG00000139219	uc009zkw.3
ENSG00000139220	uc001szo.2
ENSG00000139220	uc021rbe.1
ENSG00000139220	uc021rbf.1
ENSG00000139220	uc021rbg.1
ENSG00000139220	uc021rbh.1
ENSG00000139220	uc021rbi.1
ENSG00000139220	uc021rbj.1
ENSG00000139220	uc021rbk.1
ENSG00000139220	uc021rbl.1
ENSG00000139223	uc010slt.2
ENSG00000139233	uc010ssw.2
ENSG00000139263	uc001sqr.3
ENSG00000139263	uc009zqh.3
ENSG00000139266	uc001spx.2
ENSG00000139266	uc001spy.3
ENSG00000139269	uc001snw.3
ENSG00000139278	uc001sxs.3
ENSG00000139278	uc009zsb.1
ENSG00000139287	uc009zrw.1
ENSG00000139289	uc001sxu.3
ENSG00000139291	uc001swr.1
ENSG00000139291	uc001sws.3
ENSG00000139292	uc001swl.3
ENSG00000139292	uc001swm.3
ENSG00000139292	uc001swn.1
ENSG00000139292	uc021rar.1
ENSG00000139304	uc001sze.2
ENSG00000139318	uc001tay.3
ENSG00000139318	uc001taz.3
ENSG00000139323	uc001tba.3
ENSG00000139323	uc001tbb.3
ENSG00000139323	uc001tbc.3
ENSG00000139323	uc009zsp.3
ENSG00000139324	uc001tau.3
ENSG00000139329	uc001tbm.3
ENSG00000139330	uc001tbl.3
ENSG00000139343	uc001tej.3
ENSG00000139344	uc001tel.2
ENSG00000139350	uc001teu.4
ENSG00000139350	uc001tev.4
ENSG00000139350	uc001tew.3
ENSG00000139350	uc001tex.3
ENSG00000139350	uc010svc.2
ENSG00000139351	uc001tiq.3
ENSG00000139351	uc001tir.3
ENSG00000139351	uc001tis.3
ENSG00000139352	uc001tjr.4
ENSG00000139354	uc001thu.3
ENSG00000139354	uc001thv.3
ENSG00000139354	uc009zty.3
ENSG00000139364	uc001uhe.1
ENSG00000139364	uc001uhf.1
ENSG00000139370	uc001uhu.2
ENSG00000139372	uc001tkg.3
ENSG00000139372	uc009zuk.3
ENSG00000139372	uc010swi.2
ENSG00000139372	uc010swj.2
ENSG00000139405	uc001tur.1
ENSG00000139410	uc001tvi.3
ENSG00000139410	uc009zwh.3
ENSG00000139428	uc001tou.3
ENSG00000139428	uc001tov.3
ENSG00000139428	uc010sxq.2
ENSG00000139433	uc001tpm.3
ENSG00000139436	uc001tpq.2
ENSG00000139436	uc001tps.2
ENSG00000139436	uc001tpt.2
ENSG00000139436	uc001tpu.2
ENSG00000139436	uc001tpv.2
ENSG00000139436	uc001tpw.3
